order_id,customer_id,restaurant_id,order_time,delivery_time,status,rating,order_value,food_item
OD10248,CUST3284,REST_04,2026-04-30 14:37:19,37.0,Delivered,5.0,330,Chicken Fried Rice & Manchurian
OD10249,CUST3066,REST_10,2026-05-25 18:48:12,15.0,Delivered,5.0,390,Butter Chicken Combo Meal
OD10250,CUST2433,REST_01,2026-05-17 20:24:56,44.0,Delivered,4.0,330,Kadhai Paneer with Roti
OD10251,CUST3339,REST_01,2026-04-30 19:30:44,50.0,Delivered,3.0,400,Butter Chicken & Naan
OD10252,CUST2207,REST_09,2026-05-25 10:46:39,23.0,Delivered,5.0,200,Hot Chocolate
OD10253,CUST2410,REST_05,2026-05-06 12:35:31,49.0,Delivered,4.0,490,Garlic Bread with Cheese
OD10254,CUST2227,REST_10,2026-04-29 20:06:57,54.0,Delivered,3.0,200,Tandoori Roti Combo
OD10255,CUST2103,REST_02,2026-05-18 13:47:07,30.0,Delivered,4.0,240,Idli Vada Combo
OD10256,CUST2674,REST_06,2026-04-29 14:21:11,39.0,Delivered,4.0,610,Chicken Nuggets (9 pcs)
OD10257,CUST2864,REST_03,2026-05-24 12:26:58,,Cancelled,,350,Chicken Dum Biryani
OD10258,CUST2372,REST_10,2026-05-25 21:57:08,34.0,Delivered,5.0,200,Tandoori Roti Combo
OD10259,CUST2644,REST_01,2026-05-18 21:33:33,,Cancelled,,340,Kadhai Paneer with Roti
OD10260,CUST2987,REST_06,2026-05-26 12:54:30,31.0,Delivered,5.0,210,Chicken Nuggets (9 pcs)
OD10261,CUST2104,REST_09,2026-05-04 08:28:51,28.0,Delivered,5.0,210,Iced Latte
OD10262,CUST3339,REST_01,2026-04-27 21:50:38,36.0,Delivered,4.0,370,Butter Chicken & Naan
OD10263,CUST2745,REST_01,2026-05-16 19:45:42,57.0,Delivered,1.0,680,Paneer Butter Masala Meal
OD10264,CUST2728,REST_05,2026-05-02 18:52:45,28.0,Delivered,3.0,170,Garlic Bread with Cheese
OD10265,CUST2442,REST_08,2026-04-28 22:53:43,45.0,Delivered,1.0,170,Red Velvet Pastry
OD10266,CUST3022,REST_01,2026-05-12 22:49:58,45.0,Delivered,4.0,360,Kadhai Paneer with Roti
OD10267,CUST3347,REST_10,2026-05-16 21:48:15,48.0,Delivered,4.0,770,Butter Chicken Combo Meal
OD10268,CUST3434,REST_09,2026-05-26 19:13:12,58.0,Delivered,1.0,380,Hot Chocolate
OD10269,CUST3455,REST_03,2026-05-21 14:30:37,49.0,Delivered,3.0,400,Chicken Tikka Biryani
OD10270,CUST3071,REST_02,2026-05-03 13:50:10,30.0,Delivered,5.0,140,Masala Dosa with Sambar
OD10271,CUST2067,REST_06,2026-05-14 15:32:50,23.0,Delivered,5.0,220,Chicken Nuggets (9 pcs)
OD10272,CUST3404,REST_06,2026-05-24 20:55:28,85.0,Delivered,1.0,260,Loaded Nachos
OD10273,CUST2403,REST_04,2026-05-02 20:07:24,46.0,Delivered,2.0,250,Schezwan Noodles
OD10274,CUST2012,REST_06,2026-05-26 14:03:49,38.0,Delivered,4.0,220,Chicken Nuggets (9 pcs)
OD10275,CUST2451,REST_03,2026-05-14 15:22:14,28.0,Delivered,5.0,390,Chicken Tikka Biryani
OD10276,CUST3087,REST_08,2026-05-08 17:57:41,46.0,Delivered,2.0,280,Kulfi Falooda
OD10277,CUST2791,REST_05,2026-05-23 20:32:51,37.0,Delivered,5.0,170,Garlic Bread with Cheese
OD10278,CUST2343,REST_09,2026-05-17 20:55:43,54.0,Delivered,1.0,170,Classic Cold Coffee
OD10279,CUST3406,REST_03,2026-04-29 07:50:16,30.0,Delivered,5.0,370,Chicken Dum Biryani
OD10280,CUST2924,REST_07,2026-05-14 01:46:39,28.0,Delivered,4.0,280,Greek Salad
OD10281,CUST2733,REST_09,2026-05-06 20:28:24,39.0,Delivered,5.0,250,Club Sandwich
OD10282,CUST2801,REST_09,2026-05-25 21:50:55,55.0,Delivered,4.0,540,Hot Chocolate
OD10283,CUST3222,REST_07,2026-05-20 20:46:22,62.0,Delivered,2.0,200,Fresh Fruit Bowl
OD10284,CUST2518,REST_04,2026-05-26 23:35:29,27.0,Delivered,5.0,240,Veg Hakka Noodles
OD10285,CUST3190,REST_08,2026-05-16 08:12:20,27.0,Delivered,5.0,130,Gulab Jamun (4 pcs)
OD10286,CUST2747,REST_06,2026-05-04 20:41:27,41.0,Delivered,1.0,230,Chicken Nuggets (9 pcs)
OD10287,CUST2913,REST_06,2026-05-16 09:17:54,31.0,Delivered,4.0,200,Spicy Paneer Wrap
OD10288,CUST2155,REST_01,2026-05-03 21:35:16,49.0,Delivered,1.0,360,Kadhai Paneer with Roti
OD10289,CUST2596,REST_03,2026-05-13 01:15:54,24.0,Delivered,5.0,280,Egg Biryani
OD10290,CUST3159,REST_03,2026-05-12 13:16:23,50.0,Delivered,2.0,540,Egg Biryani
OD10291,CUST2962,REST_08,2026-05-13 19:17:53,41.0,Delivered,2.0,180,Chocolate Lava Cake
OD10292,CUST3204,REST_02,2026-05-08 21:22:31,40.0,Delivered,5.0,140,Filter Coffee & Upma
OD10293,CUST3318,REST_05,2026-05-19 21:42:14,44.0,Delivered,3.0,390,Chicken Alfredo Pasta
OD10294,CUST3210,REST_03,2026-05-15 12:40:32,30.0,Delivered,5.0,280,Egg Biryani
OD10295,CUST3228,REST_10,2026-05-03 17:30:55,27.0,Delivered,4.0,660,Chicken Seekh Kebab
OD10296,CUST3277,REST_09,2026-05-16 19:14:24,39.0,Delivered,3.0,210,Hot Chocolate
OD10297,CUST2860,REST_03,2026-05-16 07:50:34,40.0,Delivered,4.0,410,Chicken Tikka Biryani
OD10298,CUST3390,REST_07,2026-05-10 13:51:30,48.0,Delivered,3.0,200,Fresh Fruit Bowl
OD10299,CUST2172,REST_05,2026-04-27 20:50:00,36.0,Delivered,4.0,350,Garlic Bread with Cheese
OD10300,CUST2838,REST_06,2026-05-14 16:23:39,24.0,Delivered,5.0,280,Classic Cheese Burger & Fries
OD10301,CUST2989,REST_03,2026-05-06 19:49:45,44.0,Delivered,3.0,330,Veg Hyderabadi Biryani
OD10302,CUST2332,REST_02,2026-05-16 20:45:03,48.0,Delivered,3.0,140,Idli Vada Combo
OD10303,CUST2892,REST_02,2026-04-28 20:59:25,43.0,Delivered,2.0,160,Masala Dosa with Sambar
OD10304,CUST3013,REST_08,2026-05-22 19:33:44,58.0,Delivered,1.0,180,Chocolate Lava Cake
OD10305,CUST2178,REST_05,2026-05-03 18:47:45,38.0,Delivered,4.0,470,Farmhouse Veg Pizza
OD10306,CUST2713,REST_06,2026-05-09 19:16:11,46.0,Delivered,3.0,210,Spicy Paneer Wrap
OD10307,CUST3052,REST_05,2026-05-09 19:49:15,83.0,Delivered,1.0,340,Garlic Bread with Cheese
OD10308,CUST2239,REST_05,2026-05-04 20:26:22,44.0,Delivered,4.0,410,Margherita Pizza 10-inch
OD10309,CUST2701,REST_02,2026-05-03 21:17:11,72.0,Delivered,1.0,270,Filter Coffee & Upma
OD10310,CUST2470,REST_04,2026-04-30 11:05:43,20.0,Delivered,5.0,620,Chicken Fried Rice & Manchurian
OD10311,CUST2988,REST_06,2026-05-21 21:17:25,53.0,Delivered,2.0,260,Loaded Nachos
OD10312,CUST3108,REST_01,2026-04-30 20:29:20,40.0,Delivered,5.0,340,Kadhai Paneer with Roti
OD10313,CUST3255,REST_05,2026-05-16 14:11:31,54.0,Delivered,3.0,390,Chicken Alfredo Pasta
OD10314,CUST3171,REST_03,2026-05-22 13:27:54,48.0,Delivered,3.0,380,Chicken Tikka Biryani
OD10315,CUST2276,REST_09,2026-05-14 21:03:25,31.0,Delivered,5.0,200,Classic Cold Coffee
OD10316,CUST2198,REST_08,2026-05-26 21:22:01,71.0,Delivered,2.0,140,Gulab Jamun (4 pcs)
OD10317,CUST3331,REST_09,2026-05-18 18:49:47,21.0,Delivered,5.0,520,Iced Latte
OD10318,CUST2344,REST_06,2026-04-29 08:21:14,32.0,Delivered,5.0,240,Chicken Nuggets (9 pcs)
OD10319,CUST2810,REST_05,2026-05-13 22:26:10,33.0,Delivered,3.0,460,Farmhouse Veg Pizza
OD10320,CUST2164,REST_04,2026-05-25 18:03:01,54.0,Delivered,4.0,310,Chicken Fried Rice & Manchurian
OD10321,CUST2319,REST_02,2026-05-11 19:08:33,38.0,Delivered,3.0,160,Onion Uttapam
OD10322,CUST2957,REST_09,2026-05-19 19:37:38,,Cancelled,,200,Hot Chocolate
OD10323,CUST2891,REST_09,2026-05-04 21:28:19,42.0,Delivered,4.0,190,Classic Cold Coffee
OD10324,CUST2705,REST_05,2026-05-12 13:49:27,24.0,Delivered,5.0,470,Farmhouse Veg Pizza
OD10325,CUST2896,REST_07,2026-05-04 13:27:40,54.0,Delivered,2.0,370,Quinoa Avocado Salad
OD10326,CUST2846,REST_04,2026-05-11 19:17:44,32.0,Delivered,2.0,260,Veg Hakka Noodles
OD10327,CUST2381,REST_02,2026-05-04 09:00:31,29.0,Delivered,4.0,200,Rava Kesari & Dosa Combo
OD10328,CUST2950,REST_01,2026-05-21 15:34:30,29.0,Delivered,4.0,310,Dal Makhani with Jeera Rice
OD10329,CUST2250,REST_04,2026-04-28 12:47:49,39.0,Delivered,4.0,330,Chilli Chicken Gravy
OD10330,CUST2662,REST_03,2026-05-17 13:23:56,33.0,Delivered,5.0,350,Chicken Dum Biryani
OD10331,CUST2566,REST_10,2026-04-28 19:44:30,42.0,Delivered,3.0,340,Chicken Seekh Kebab
OD10332,CUST3267,REST_06,2026-05-22 10:31:14,52.0,Delivered,3.0,270,Classic Cheese Burger & Fries
OD10333,CUST2044,REST_07,2026-05-12 20:35:18,38.0,Delivered,5.0,330,High-Protein Chicken Salad
OD10334,CUST2564,REST_10,2026-05-23 13:23:29,54.0,Delivered,2.0,390,Butter Chicken Combo Meal
OD10335,CUST3271,REST_04,2026-05-18 18:35:09,19.0,Delivered,5.0,280,Schezwan Noodles
OD10336,CUST3350,REST_02,2026-04-28 12:31:12,41.0,Delivered,2.0,270,Masala Dosa with Sambar
OD10337,CUST3209,REST_05,2026-05-26 12:31:59,38.0,Delivered,4.0,400,Margherita Pizza 10-inch
OD10338,CUST2756,REST_01,2026-05-23 13:13:33,50.0,Delivered,2.0,330,Kadhai Paneer with Roti
OD10339,CUST3168,REST_03,2026-05-21 19:22:43,53.0,Delivered,3.0,410,Chicken Tikka Biryani
OD10340,CUST3127,REST_07,2026-05-16 17:22:57,36.0,Delivered,4.0,210,Fresh Fruit Bowl
OD10341,CUST2663,REST_10,2026-05-14 22:16:23,38.0,Delivered,2.0,310,Paneer Tikka
OD10342,CUST2034,REST_09,2026-05-04 12:20:01,31.0,Delivered,4.0,520,Iced Latte
OD10343,CUST2284,REST_05,2026-05-22 13:36:25,54.0,Delivered,2.0,650,Veg Arrabiata Penne Pasta
OD10344,CUST3440,REST_10,2026-05-22 19:05:49,46.0,Delivered,1.0,350,Chicken Seekh Kebab
OD10345,CUST3337,REST_10,2026-05-13 07:34:36,24.0,Delivered,5.0,360,Chicken Seekh Kebab
OD10346,CUST3499,REST_07,2026-05-06 20:09:08,62.0,Delivered,1.0,250,Greek Salad
OD10347,CUST2175,REST_07,2026-05-12 19:31:25,61.0,Delivered,2.0,210,Fresh Fruit Bowl
OD10348,CUST2663,REST_10,2026-05-08 12:22:38,37.0,Delivered,2.0,360,Chicken Seekh Kebab
OD10349,CUST3277,REST_03,2026-05-08 12:46:54,55.0,Delivered,1.0,290,Egg Biryani
OD10350,CUST2029,REST_06,2026-05-03 20:13:13,45.0,Delivered,2.0,290,Classic Cheese Burger & Fries
OD10351,CUST3194,REST_09,2026-05-22 20:17:03,37.0,Delivered,4.0,230,Club Sandwich
OD10352,CUST2738,REST_02,2026-05-09 18:45:06,41.0,Delivered,2.0,170,Masala Dosa with Sambar
OD10353,CUST3149,REST_01,2026-05-09 20:01:22,85.0,Delivered,1.0,390,Butter Chicken & Naan
OD10354,CUST2127,REST_05,2026-05-05 13:21:57,35.0,Delivered,4.0,860,Farmhouse Veg Pizza
OD10355,CUST3255,REST_04,2026-05-06 21:21:28,40.0,Delivered,4.0,310,Chilli Chicken Gravy
OD10356,CUST2283,REST_05,2026-05-21 11:59:36,,Cancelled,,350,Garlic Bread with Cheese
OD10357,CUST3142,REST_09,2026-05-21 13:26:26,36.0,Delivered,5.0,240,Club Sandwich
OD10358,CUST2379,REST_01,2026-05-04 20:22:05,44.0,Delivered,2.0,340,Kadhai Paneer with Roti
OD10359,CUST2794,REST_08,2026-05-10 20:00:59,48.0,Delivered,4.0,210,Sizzling Brownie
OD10360,CUST3264,REST_08,2026-05-21 07:47:52,23.0,Delivered,4.0,230,Gulab Jamun (4 pcs)
OD10361,CUST3217,REST_09,2026-05-11 17:56:02,32.0,Delivered,4.0,170,Classic Cold Coffee
OD10362,CUST2794,REST_09,2026-05-06 20:18:29,52.0,Delivered,2.0,260,Club Sandwich
OD10363,CUST2950,REST_08,2026-05-15 22:44:34,50.0,Delivered,3.0,160,Chocolate Lava Cake
OD10364,CUST2414,REST_08,2026-04-30 09:45:28,36.0,Delivered,4.0,170,Chocolate Lava Cake
OD10365,CUST3254,REST_03,2026-05-26 14:55:42,39.0,Delivered,4.0,280,Egg Biryani
OD10366,CUST2631,REST_05,2026-05-01 22:00:39,48.0,Delivered,4.0,450,Farmhouse Veg Pizza
OD10367,CUST2488,REST_04,2026-04-29 19:00:15,47.0,Delivered,3.0,210,Veg Spring Rolls (6 pcs)
OD10368,CUST2304,REST_01,2026-05-23 19:21:58,42.0,Delivered,3.0,300,Dal Makhani with Jeera Rice
OD10369,CUST3417,REST_10,2026-05-20 19:59:02,,Cancelled,,390,Butter Chicken Combo Meal
OD10370,CUST2662,REST_06,2026-04-29 13:08:07,35.0,Delivered,4.0,430,Chicken Nuggets (9 pcs)
OD10371,CUST2120,REST_02,2026-05-19 19:50:45,38.0,Delivered,4.0,130,Filter Coffee & Upma
OD10372,CUST2725,REST_03,2026-05-02 21:14:45,29.0,Delivered,4.0,410,Chicken Tikka Biryani
OD10373,CUST2425,REST_10,2026-05-22 19:00:40,54.0,Delivered,2.0,220,Tandoori Roti Combo
OD10374,CUST2013,REST_02,2026-05-03 14:21:59,40.0,Delivered,4.0,170,Rava Kesari & Dosa Combo
OD10375,CUST2687,REST_08,2026-05-06 19:43:20,46.0,Delivered,1.0,380,Sizzling Brownie
OD10376,CUST2136,REST_03,2026-05-17 19:10:36,,Cancelled,,600,Veg Hyderabadi Biryani
OD10377,CUST2240,REST_05,2026-05-12 21:23:28,37.0,Delivered,4.0,350,Veg Arrabiata Penne Pasta
OD10378,CUST2414,REST_02,2026-05-01 12:59:30,37.0,Delivered,3.0,180,Onion Uttapam
OD10379,CUST2272,REST_04,2026-05-26 07:54:38,35.0,Delivered,5.0,240,Veg Hakka Noodles
OD10380,CUST2640,REST_01,2026-05-03 13:34:20,33.0,Delivered,5.0,340,Kadhai Paneer with Roti
OD10381,CUST3147,REST_09,2026-05-05 11:45:51,17.0,Delivered,5.0,250,Club Sandwich
OD10382,CUST3108,REST_08,2026-04-28 10:03:05,25.0,Delivered,3.0,190,Chocolate Lava Cake
OD10383,CUST3414,REST_08,2026-05-19 20:51:34,50.0,Delivered,4.0,170,Kulfi Falooda
OD10384,CUST2960,REST_02,2026-05-04 11:57:39,19.0,Delivered,4.0,180,Onion Uttapam
OD10385,CUST2666,REST_08,2026-05-12 17:10:18,31.0,Delivered,5.0,230,Sizzling Brownie
OD10386,CUST2220,REST_06,2026-05-09 19:15:39,62.0,Delivered,1.0,260,Loaded Nachos
OD10387,CUST3211,REST_07,2026-05-04 12:42:04,39.0,Delivered,5.0,270,Greek Salad
OD10388,CUST2361,REST_05,2026-05-16 20:24:20,41.0,Delivered,4.0,440,Farmhouse Veg Pizza
OD10389,CUST3303,REST_01,2026-05-09 19:28:12,74.0,Delivered,1.0,370,Paneer Butter Masala Meal
OD10390,CUST2706,REST_02,2026-05-24 13:23:57,48.0,Delivered,1.0,160,Filter Coffee & Upma
OD10391,CUST2885,REST_10,2026-05-10 19:42:11,52.0,Delivered,3.0,230,Tandoori Roti Combo
OD10392,CUST2316,REST_05,2026-05-01 20:31:42,50.0,Delivered,1.0,380,Chicken Alfredo Pasta
OD10393,CUST3238,REST_07,2026-05-11 14:14:11,40.0,Delivered,5.0,230,Fresh Fruit Bowl
OD10394,CUST2552,REST_07,2026-05-15 18:23:07,,Cancelled,,200,Fresh Fruit Bowl
OD10395,CUST2291,REST_09,2026-05-16 09:30:40,35.0,Delivered,3.0,190,Hot Chocolate
OD10396,CUST2023,REST_08,2026-05-07 16:51:18,15.0,Delivered,5.0,230,Sizzling Brownie
OD10397,CUST3489,REST_10,2026-05-15 07:18:51,26.0,Delivered,5.0,380,Malai Kofta & Lachha Paratha
OD10398,CUST2517,REST_03,2026-04-30 19:58:37,46.0,Delivered,3.0,400,Chicken Tikka Biryani
OD10399,CUST2484,REST_08,2026-04-29 22:38:59,52.0,Delivered,3.0,170,Red Velvet Pastry
OD10400,CUST3487,REST_03,2026-05-05 20:07:03,42.0,Delivered,2.0,490,Mutton Biryani
OD10401,CUST2479,REST_07,2026-05-10 05:59:51,53.0,Delivered,2.0,260,Greek Salad
OD10402,CUST2200,REST_09,2026-05-17 21:21:17,47.0,Delivered,2.0,560,Hot Chocolate
OD10403,CUST3377,REST_10,2026-04-27 20:53:04,36.0,Delivered,4.0,310,Paneer Tikka
OD10404,CUST3486,REST_05,2026-04-28 22:42:57,60.0,Delivered,2.0,330,Veg Arrabiata Penne Pasta
OD10405,CUST2267,REST_07,2026-05-19 12:18:29,42.0,Delivered,2.0,390,Fresh Fruit Bowl
OD10406,CUST2663,REST_05,2026-05-09 15:03:16,24.0,Delivered,4.0,400,Chicken Alfredo Pasta
OD10407,CUST2805,REST_03,2026-05-17 10:28:45,18.0,Delivered,5.0,310,Egg Biryani
OD10408,CUST2039,REST_08,2026-05-18 15:09:44,31.0,Delivered,4.0,170,Red Velvet Pastry
OD10409,CUST2980,REST_07,2026-04-27 14:44:52,37.0,Delivered,5.0,480,Greek Salad
OD10410,CUST3295,REST_02,2026-05-11 20:18:41,77.0,Delivered,1.0,190,Rava Kesari & Dosa Combo
OD10411,CUST3426,REST_07,2026-05-25 19:47:12,36.0,Delivered,4.0,280,Caesar Salad
OD10412,CUST2797,REST_02,2026-05-23 21:01:02,53.0,Delivered,2.0,160,Filter Coffee & Upma
OD10413,CUST3072,REST_08,2026-04-28 20:31:41,36.0,Delivered,4.0,160,Kulfi Falooda
OD10414,CUST2353,REST_01,2026-05-02 21:04:52,53.0,Delivered,3.0,580,Dal Makhani with Jeera Rice
OD10415,CUST3390,REST_07,2026-05-22 12:02:37,33.0,Delivered,4.0,320,High-Protein Chicken Salad
OD10416,CUST2758,REST_09,2026-05-22 21:39:24,39.0,Delivered,3.0,180,Iced Latte
OD10417,CUST3335,REST_10,2026-05-03 11:17:33,23.0,Delivered,5.0,380,Malai Kofta & Lachha Paratha
OD10418,CUST3469,REST_08,2026-04-27 19:12:07,44.0,Delivered,3.0,430,Kulfi Falooda
OD10419,CUST3351,REST_04,2026-05-18 21:58:30,49.0,Delivered,4.0,250,Schezwan Noodles
OD10420,CUST2584,REST_04,2026-05-20 07:34:11,23.0,Delivered,5.0,330,Chilli Chicken Gravy
OD10421,CUST3478,REST_08,2026-05-18 21:14:49,34.0,Delivered,4.0,180,Kulfi Falooda
OD10422,CUST2770,REST_04,2026-05-10 11:59:39,29.0,Delivered,4.0,270,Veg Hakka Noodles
OD10423,CUST2735,REST_05,2026-04-28 13:07:54,36.0,Delivered,5.0,380,Chicken Alfredo Pasta
OD10424,CUST3237,REST_03,2026-05-24 18:55:13,27.0,Delivered,4.0,750,Chicken Tikka Biryani
OD10425,CUST2508,REST_06,2026-05-25 00:02:02,27.0,Delivered,4.0,220,Chicken Nuggets (9 pcs)
OD10426,CUST2982,REST_02,2026-04-27 20:26:13,35.0,Delivered,5.0,150,Onion Uttapam
OD10427,CUST3371,REST_05,2026-05-11 20:55:45,,Cancelled,,380,Chicken Alfredo Pasta
OD10428,CUST3284,REST_08,2026-05-19 14:02:18,40.0,Delivered,5.0,300,Chocolate Lava Cake
OD10429,CUST2113,REST_09,2026-05-11 19:23:23,37.0,Delivered,4.0,360,Hot Chocolate
OD10430,CUST2686,REST_04,2026-05-21 19:44:13,50.0,Delivered,3.0,210,Veg Spring Rolls (6 pcs)
OD10431,CUST2130,REST_06,2026-05-14 20:34:57,43.0,Delivered,1.0,200,Spicy Paneer Wrap
OD10432,CUST2386,REST_08,2026-04-29 10:17:07,23.0,Delivered,5.0,170,Chocolate Lava Cake
OD10433,CUST2047,REST_05,2026-05-10 17:41:01,22.0,Delivered,5.0,1290,Farmhouse Veg Pizza
OD10434,CUST3321,REST_06,2026-05-18 20:53:35,40.0,Delivered,4.0,230,Chicken Nuggets (9 pcs)
OD10435,CUST2533,REST_04,2026-04-28 12:18:29,30.0,Delivered,5.0,320,Chilli Chicken Gravy
OD10436,CUST3419,REST_03,2026-05-15 11:16:23,,Cancelled,,470,Mutton Biryani
OD10437,CUST3449,REST_01,2026-05-14 22:34:19,49.0,Delivered,1.0,870,Dal Makhani with Jeera Rice
OD10438,CUST2320,REST_01,2026-05-06 18:18:48,37.0,Delivered,4.0,970,Kadhai Paneer with Roti
OD10439,CUST2231,REST_08,2026-05-09 19:14:28,49.0,Delivered,3.0,160,Chocolate Lava Cake
OD10440,CUST2401,REST_01,2026-04-29 22:25:12,45.0,Delivered,4.0,400,Butter Chicken & Naan
OD10441,CUST2740,REST_07,2026-05-08 05:22:22,30.0,Delivered,3.0,370,Quinoa Avocado Salad
OD10442,CUST2852,REST_08,2026-05-10 11:37:38,27.0,Delivered,3.0,150,Gulab Jamun (4 pcs)
OD10443,CUST2136,REST_10,2026-05-05 16:35:29,23.0,Delivered,5.0,230,Tandoori Roti Combo
OD10444,CUST2087,REST_05,2026-05-22 00:16:19,32.0,Delivered,4.0,200,Garlic Bread with Cheese
OD10445,CUST3321,REST_04,2026-04-29 19:23:37,37.0,Delivered,4.0,260,Veg Hakka Noodles
OD10446,CUST2245,REST_06,2026-05-02 19:09:20,39.0,Delivered,4.0,240,Loaded Nachos
OD10447,CUST2730,REST_01,2026-05-21 19:48:06,44.0,Delivered,2.0,300,Dal Makhani with Jeera Rice
OD10448,CUST2556,REST_06,2026-04-27 11:18:23,30.0,Delivered,5.0,280,Classic Cheese Burger & Fries
OD10449,CUST2317,REST_09,2026-05-26 08:52:08,20.0,Delivered,5.0,340,Iced Latte
OD10450,CUST3224,REST_09,2026-05-23 11:08:54,26.0,Delivered,5.0,210,Hot Chocolate
OD10451,CUST2871,REST_02,2026-04-28 12:02:50,28.0,Delivered,5.0,170,Masala Dosa with Sambar
OD10452,CUST2198,REST_02,2026-05-08 06:09:54,26.0,Delivered,4.0,140,Filter Coffee & Upma
OD10453,CUST3256,REST_04,2026-05-21 05:13:45,37.0,Delivered,4.0,180,Veg Spring Rolls (6 pcs)
OD10454,CUST2203,REST_04,2026-05-15 12:43:06,43.0,Delivered,3.0,370,Veg Spring Rolls (6 pcs)
OD10455,CUST2254,REST_08,2026-05-19 13:46:02,34.0,Delivered,4.0,190,Chocolate Lava Cake
OD10456,CUST2639,REST_08,2026-05-10 12:04:57,,Cancelled,,190,Red Velvet Pastry
OD10457,CUST2368,REST_01,2026-05-18 20:07:09,77.0,Delivered,1.0,430,Tandoori Chicken Half
OD10458,CUST2133,REST_06,2026-05-23 16:31:17,34.0,Delivered,4.0,260,Crispy Chicken Burger
OD10459,CUST2993,REST_09,2026-05-05 18:14:40,22.0,Delivered,4.0,220,Hot Chocolate
OD10460,CUST3389,REST_01,2026-05-16 19:48:04,44.0,Delivered,3.0,360,Paneer Butter Masala Meal
OD10461,CUST3108,REST_09,2026-05-25 21:24:28,,Cancelled,,650,Club Sandwich
OD10462,CUST2942,REST_01,2026-05-02 18:08:19,35.0,Delivered,4.0,390,Butter Chicken & Naan
OD10463,CUST3404,REST_09,2026-05-09 13:37:24,45.0,Delivered,4.0,180,Classic Cold Coffee
OD10464,CUST2715,REST_10,2026-05-10 14:22:26,54.0,Delivered,3.0,350,Chicken Seekh Kebab
OD10465,CUST3410,REST_02,2026-05-07 07:42:55,37.0,Delivered,5.0,180,Rava Kesari & Dosa Combo
OD10466,CUST2962,REST_10,2026-05-07 19:51:31,44.0,Delivered,2.0,980,Chicken Seekh Kebab
OD10467,CUST2696,REST_03,2026-05-17 21:50:04,81.0,Delivered,1.0,410,Chicken Tikka Biryani
OD10468,CUST3280,REST_02,2026-05-15 20:30:27,65.0,Delivered,1.0,150,Filter Coffee & Upma
OD10469,CUST3106,REST_06,2026-05-11 20:35:11,51.0,Delivered,2.0,250,Crispy Chicken Burger
OD10470,CUST3354,REST_08,2026-05-20 19:33:12,41.0,Delivered,2.0,250,Gulab Jamun (4 pcs)
OD10471,CUST2892,REST_07,2026-05-24 15:52:18,32.0,Delivered,5.0,600,High-Protein Chicken Salad
OD10472,CUST2057,REST_04,2026-05-25 07:10:17,25.0,Delivered,5.0,280,Schezwan Noodles
OD10473,CUST2361,REST_01,2026-04-29 13:19:55,31.0,Delivered,3.0,400,Tandoori Chicken Half
OD10474,CUST2484,REST_02,2026-05-23 19:49:59,38.0,Delivered,5.0,130,Filter Coffee & Upma
OD10475,CUST2799,REST_04,2026-05-05 17:16:55,23.0,Delivered,4.0,300,Chilli Chicken Gravy
OD10476,CUST3118,REST_07,2026-05-26 11:30:45,19.0,Delivered,4.0,270,Greek Salad
OD10477,CUST3357,REST_01,2026-05-19 14:51:43,48.0,Delivered,3.0,370,Paneer Butter Masala Meal
OD10478,CUST2524,REST_05,2026-05-24 21:58:28,59.0,Delivered,2.0,790,Margherita Pizza 10-inch
OD10479,CUST2965,REST_07,2026-05-19 13:04:22,44.0,Delivered,4.0,310,High-Protein Chicken Salad
OD10480,CUST3314,REST_03,2026-05-03 19:20:36,46.0,Delivered,2.0,290,Egg Biryani
OD10481,CUST2925,REST_08,2026-05-03 09:23:11,39.0,Delivered,5.0,190,Red Velvet Pastry
OD10482,CUST3326,REST_10,2026-05-19 21:03:25,37.0,Delivered,4.0,610,Paneer Tikka
OD10483,CUST2241,REST_01,2026-05-12 11:45:13,33.0,Delivered,4.0,360,Kadhai Paneer with Roti
OD10484,CUST2424,REST_10,2026-05-03 16:26:50,27.0,Delivered,4.0,880,Paneer Tikka
OD10485,CUST2758,REST_10,2026-05-07 22:25:43,61.0,Delivered,1.0,230,Tandoori Roti Combo
OD10486,CUST3141,REST_01,2026-05-08 23:42:51,28.0,Delivered,4.0,380,Butter Chicken & Naan
OD10487,CUST2271,REST_09,2026-05-12 22:56:29,42.0,Delivered,3.0,250,Club Sandwich
OD10488,CUST2091,REST_03,2026-05-26 16:57:56,31.0,Delivered,5.0,560,Egg Biryani
OD10489,CUST2893,REST_03,2026-05-01 19:59:42,35.0,Delivered,5.0,330,Veg Hyderabadi Biryani
OD10490,CUST2335,REST_08,2026-05-08 23:35:31,21.0,Delivered,5.0,230,Sizzling Brownie
OD10491,CUST2370,REST_03,2026-04-27 18:36:11,26.0,Delivered,4.0,750,Chicken Tikka Biryani
OD10492,CUST2054,REST_05,2026-05-01 06:29:53,32.0,Delivered,5.0,400,Margherita Pizza 10-inch
OD10493,CUST3344,REST_10,2026-04-28 20:18:20,46.0,Delivered,3.0,210,Tandoori Roti Combo
OD10494,CUST2523,REST_03,2026-05-24 12:24:49,44.0,Delivered,2.0,1400,Mutton Biryani
OD10495,CUST2636,REST_10,2026-05-13 12:28:56,37.0,Delivered,4.0,300,Paneer Tikka
OD10496,CUST3258,REST_03,2026-05-07 22:43:14,47.0,Delivered,4.0,280,Egg Biryani
