order_id,customer_id,restaurant_name,food_item,category,order_time,delivery_time,delivery_area,order_status,rating,review,order_value,delivery_partner
OD10152,CUST2621,Spice Symphony,Paneer Butter Masala Meal,North Indian,2026-05-21 18:15:44,25,Whitefield,Delivered,4,Satisfied with the delivery speed and quality.,660,DP_151
OD10153,CUST2955,Cafe Daybreak,Hot Chocolate,Continental & Beverages,2026-05-12 17:51:46,28,Malleshwaram,Delivered,5,"Extremely satisfied, delivered hot and fresh!",210,DP_198
OD10154,CUST2848,Spice Symphony,Kadhai Paneer with Roti,North Indian,2026-05-14 22:37:46,36,BTM Layout,Delivered,4,"Tasty food, but could be a bit warmer.",650,DP_138
OD10155,CUST3023,Cafe Daybreak,Hot Chocolate,Continental & Beverages,2026-05-17 20:29:10,,Marathahalli,Cancelled,,Delivery partner could not be assigned due to heavy rain,220,DP_122
OD10156,CUST3476,Cafe Daybreak,Paneer Tikka Sandwich,Continental & Beverages,2026-05-23 21:52:42,43,Indiranagar,Delivered,3,The food was decent but arrived a bit cold.,210,DP_198
OD10157,CUST2310,Spice Symphony,Paneer Butter Masala Meal,North Indian,2026-05-17 20:39:58,37,Malleshwaram,Delivered,4,Good taste and neat packaging.,360,DP_185
OD10158,CUST3085,Bella Italia,Garlic Bread with Cheese,Italian,2026-05-19 20:51:58,37,HSR Layout,Delivered,5,"Delivered way before time, packaging was excellent!",470,DP_114
OD10159,CUST2517,Burger Bistro,Spicy Paneer Wrap,Fast Food,2026-05-09 17:15:44,40,Whitefield,Delivered,3,Average food. Nothing special.,200,DP_139
OD10160,CUST2192,The Salad Bowl,Greek Salad,Healthy & Salads,2026-04-27 20:05:31,50,BTM Layout,Delivered,1,Worst service! Delivered extremely late and completely cold.,280,DP_183
OD10161,CUST3082,Spice Symphony,Paneer Butter Masala Meal,North Indian,2026-05-26 08:59:17,28,Indiranagar,Delivered,2,Taste was disappointing. Packaging was leaked.,370,DP_123
OD10162,CUST2296,The Salad Bowl,Caesar Salad,Healthy & Salads,2026-05-24 15:57:34,48,Marathahalli,Delivered,2,Food was cold when it arrived.,270,DP_150
OD10163,CUST3026,Burger Bistro,Classic Cheese Burger & Fries,Fast Food,2026-05-07 19:39:38,36,BTM Layout,Delivered,4,Satisfied with the delivery speed and quality.,270,DP_200
OD10164,CUST3005,Wok & Roll,Schezwan Noodles,Chinese & Asian,2026-05-18 19:24:05,37,Jayanagar,Delivered,5,"Perfect taste, clean packaging, and polite delivery partner.",280,DP_132
OD10165,CUST3299,Royal Biryani House,Egg Biryani,Biryani & Mughlai,2026-05-06 17:48:17,17,Koramangala,Delivered,5,"Delivered way before time, packaging was excellent!",280,DP_117
OD10166,CUST3050,The Salad Bowl,Caesar Salad,Healthy & Salads,2026-05-16 19:20:55,58,BTM Layout,Delivered,1,"Terrible experience, food was completely spilled inside the bag.",280,DP_102
OD10167,CUST2498,Tandoori Nights,Butter Chicken Combo Meal,North Indian,2026-05-05 13:31:09,36,Koramangala,Delivered,4,Good taste and neat packaging.,410,DP_122
OD10168,CUST2740,Bella Italia,Chicken Alfredo Pasta,Italian,2026-05-03 17:08:19,34,Indiranagar,Delivered,5,"Extremely satisfied, delivered hot and fresh!",410,DP_151
OD10169,CUST2882,Tandoori Nights,Paneer Tikka,North Indian,2026-05-02 22:20:18,50,Malleshwaram,Delivered,2,"Not worth the price, portion was very small.",310,DP_174
OD10170,CUST2748,The Golden Dosa,Filter Coffee & Upma,South Indian,2026-05-14 06:46:29,37,Whitefield,Delivered,4,Satisfied with the delivery speed and quality.,140,DP_157
OD10171,CUST3379,Sweet Retreat,Red Velvet Pastry,Desserts,2026-05-01 20:50:24,57,Koramangala,Delivered,1,Awful experience! Delayed by over an hour and no response.,180,DP_158
OD10172,CUST2857,Cafe Daybreak,Club Sandwich,Continental & Beverages,2026-05-22 19:40:58,55,Koramangala,Delivered,2,Taste was disappointing. Packaging was leaked.,250,DP_114
OD10173,CUST3322,The Salad Bowl,High-Protein Chicken Salad,Healthy & Salads,2026-04-30 13:32:47,47,Whitefield,Delivered,2,The item delivered was incorrect and lukewarm.,920,DP_158
OD10174,CUST3025,Royal Biryani House,Veg Hyderabadi Biryani,Biryani & Mughlai,2026-05-10 21:05:07,53,HSR Layout,Delivered,2,Delivery took almost an hour. Unhappy.,890,DP_145
OD10175,CUST2976,The Golden Dosa,Onion Uttapam,South Indian,2026-05-06 07:45:07,25,Indiranagar,Delivered,3,The food was decent but arrived a bit cold.,180,DP_144
OD10176,CUST2500,Cafe Daybreak,Iced Latte,Continental & Beverages,2026-05-11 13:25:40,40,HSR Layout,Delivered,4,"Tasty food, but could be a bit warmer.",200,DP_124
OD10177,CUST2921,Tandoori Nights,Tandoori Roti Combo,North Indian,2026-05-21 20:50:04,37,Koramangala,Delivered,4,Overall great experience. Prompt service.,210,DP_169
OD10178,CUST3374,Sweet Retreat,Kulfi Falooda,Desserts,2026-05-16 15:07:22,44,Marathahalli,Delivered,2,Delivery took almost an hour. Unhappy.,430,DP_159
OD10179,CUST3259,Tandoori Nights,Chicken Seekh Kebab,North Indian,2026-05-06 11:23:44,22,HSR Layout,Delivered,5,Best meal ever. Highly recommended!,350,DP_166
OD10180,CUST2867,Royal Biryani House,Egg Biryani,Biryani & Mughlai,2026-05-12 13:11:20,38,Malleshwaram,Delivered,4,"Tasty food, but could be a bit warmer.",290,DP_180
OD10181,CUST2787,Cafe Daybreak,Classic Cold Coffee,Continental & Beverages,2026-05-10 20:28:31,44,HSR Layout,Delivered,3,Prompt delivery but taste was average.,200,DP_111
OD10182,CUST2592,Royal Biryani House,Egg Biryani,Biryani & Mughlai,2026-04-30 19:17:49,58,Marathahalli,Delivered,1,The food tasted stale and horrible! Threw it in the trash.,310,DP_170
OD10183,CUST2871,The Golden Dosa,Idli Vada Combo,South Indian,2026-05-08 21:05:28,58,Koramangala,Delivered,1,Unprofessional delivery partner. Very bad experience.,120,DP_200
OD10184,CUST3456,Tandoori Nights,Tandoori Roti Combo,North Indian,2026-05-23 12:03:36,74,Marathahalli,Delivered,1,"Terrible experience, food was completely spilled inside the bag.",210,DP_169
OD10185,CUST2548,Cafe Daybreak,Club Sandwich,Continental & Beverages,2026-05-05 21:08:44,40,HSR Layout,Delivered,4,"Tasty food, standard delivery. Satisfactory.",260,DP_132
OD10186,CUST2805,Sweet Retreat,Red Velvet Pastry,Desserts,2026-05-09 17:40:50,33,Koramangala,Delivered,3,Packaging could have been better. Average taste.,190,DP_152
OD10187,CUST3000,Burger Bistro,Loaded Nachos,Fast Food,2026-05-11 19:44:22,61,Koramangala,Delivered,1,Missing items in my order and food was cold. Avoid this place!,240,DP_169
OD10188,CUST2550,Burger Bistro,Spicy Paneer Wrap,Fast Food,2026-05-12 20:57:43,43,Indiranagar,Delivered,3,Average food. Nothing special.,210,DP_106
OD10189,CUST2324,Sweet Retreat,Sizzling Brownie,Desserts,2026-05-19 21:56:41,41,Jayanagar,Delivered,3,Average food. Nothing special.,230,DP_121
OD10190,CUST2762,Royal Biryani House,Chicken Dum Biryani,Biryani & Mughlai,2026-05-21 13:41:05,36,Koramangala,Delivered,4,Decent portion size and good taste. Recommended.,370,DP_101
OD10191,CUST3393,Sweet Retreat,Chocolate Lava Cake,Desserts,2026-05-24 16:08:30,33,Koramangala,Delivered,5,"Extremely satisfied, delivered hot and fresh!",180,DP_130
OD10192,CUST2753,Bella Italia,Chicken Alfredo Pasta,Italian,2026-05-18 11:33:36,25,Indiranagar,Delivered,4,"Tasty food, but could be a bit warmer.",390,DP_179
OD10193,CUST3287,Royal Biryani House,Egg Biryani,Biryani & Mughlai,2026-04-29 21:08:48,48,Koramangala,Delivered,3,"Food was okay, but delivery took some time.",310,DP_176
OD10194,CUST2508,Bella Italia,Margherita Pizza 10-inch,Italian,2026-05-19 06:54:42,21,Jayanagar,Delivered,5,Best meal ever. Highly recommended!,420,DP_127
OD10195,CUST2606,Spice Symphony,Paneer Butter Masala Meal,North Indian,2026-05-17 19:33:56,48,Indiranagar,Delivered,2,Delivery took almost an hour. Unhappy.,340,DP_147
OD10196,CUST3119,Royal Biryani House,Egg Biryani,Biryani & Mughlai,2026-04-29 05:13:02,23,Indiranagar,Delivered,5,Best meal ever. Highly recommended!,800,DP_151
OD10197,CUST2868,The Salad Bowl,Caesar Salad,Healthy & Salads,2026-05-06 08:58:13,21,HSR Layout,Delivered,5,"Perfect taste, clean packaging, and polite delivery partner.",270,DP_169
OD10198,CUST3395,The Golden Dosa,Rava Kesari & Dosa Combo,South Indian,2026-04-29 22:07:29,52,Indiranagar,Delivered,4,"Tasty food, standard delivery. Satisfactory.",180,DP_140
OD10199,CUST2282,Spice Symphony,Paneer Butter Masala Meal,North Indian,2026-05-22 21:16:10,66,Marathahalli,Delivered,2,"Not worth the price, portion was very small.",360,DP_117
OD10200,CUST2558,Cafe Daybreak,Club Sandwich,Continental & Beverages,2026-05-13 14:31:54,35,HSR Layout,Delivered,3,The food was decent but arrived a bit cold.,230,DP_148
OD10201,CUST3481,The Golden Dosa,Idli Vada Combo,South Indian,2026-05-24 05:02:30,41,Marathahalli,Delivered,1,"Terrible experience, food was completely spilled inside the bag.",120,DP_150
OD10202,CUST3463,The Salad Bowl,Quinoa Avocado Salad,Healthy & Salads,2026-05-07 13:04:36,40,Marathahalli,Delivered,3,Average food. Nothing special.,370,DP_116
OD10203,CUST2822,The Golden Dosa,Onion Uttapam,South Indian,2026-05-14 17:23:12,25,Jayanagar,Delivered,4,Satisfied with the delivery speed and quality.,300,DP_173
OD10204,CUST2755,Tandoori Nights,Tandoori Roti Combo,North Indian,2026-05-14 20:15:09,30,Indiranagar,Delivered,4,"Tasty food, standard delivery. Satisfactory.",570,DP_153
OD10205,CUST2020,Burger Bistro,Classic Cheese Burger & Fries,Fast Food,2026-05-20 13:13:33,70,Whitefield,Delivered,2,Delivery took almost an hour. Unhappy.,290,DP_154
OD10206,CUST2191,Spice Symphony,Paneer Butter Masala Meal,North Indian,2026-05-08 17:47:05,28,Koramangala,Delivered,4,Satisfied with the delivery speed and quality.,690,DP_165
OD10207,CUST3357,Royal Biryani House,Mutton Biryani,Biryani & Mughlai,2026-05-09 20:47:20,62,Marathahalli,Delivered,2,Taste was disappointing. Packaging was leaked.,490,DP_158
OD10208,CUST2224,Royal Biryani House,Chicken Dum Biryani,Biryani & Mughlai,2026-04-30 19:49:13,43,Malleshwaram,Delivered,4,"Tasty food, standard delivery. Satisfactory.",380,DP_140
OD10209,CUST2624,Tandoori Nights,Chicken Seekh Kebab,North Indian,2026-05-19 13:22:25,36,Indiranagar,Delivered,5,Best meal ever. Highly recommended!,350,DP_187
OD10210,CUST2927,Cafe Daybreak,Classic Cold Coffee,Continental & Beverages,2026-05-22 11:00:03,37,Whitefield,Delivered,4,"Tasty food, standard delivery. Satisfactory.",200,DP_117
OD10211,CUST2173,Tandoori Nights,Butter Chicken Combo Meal,North Indian,2026-04-29 12:41:28,43,HSR Layout,Delivered,1,Worst service! Delivered extremely late and completely cold.,380,DP_112
OD10212,CUST2345,Tandoori Nights,Tandoori Roti Combo,North Indian,2026-05-09 20:11:22,77,Whitefield,Delivered,2,Taste was disappointing. Packaging was leaked.,410,DP_124
OD10213,CUST3264,Wok & Roll,Schezwan Noodles,Chinese & Asian,2026-05-05 14:26:12,77,Whitefield,Delivered,1,Unprofessional delivery partner. Very bad experience.,280,DP_181
OD10214,CUST2983,Cafe Daybreak,Paneer Tikka Sandwich,Continental & Beverages,2026-05-02 06:38:14,27,Indiranagar,Delivered,4,Overall great experience. Prompt service.,230,DP_200
OD10215,CUST3197,Wok & Roll,Chicken Fried Rice & Manchurian,Chinese & Asian,2026-05-23 20:47:03,85,Whitefield,Delivered,1,The food tasted stale and horrible! Threw it in the trash.,320,DP_174
OD10216,CUST2361,Wok & Roll,Veg Spring Rolls (6 pcs),Chinese & Asian,2026-04-27 20:22:36,38,HSR Layout,Delivered,5,"Amazing food, super fast delivery!",200,DP_173
OD10217,CUST2185,Spice Symphony,Paneer Butter Masala Meal,North Indian,2026-04-27 14:39:12,48,HSR Layout,Delivered,2,Delivery took almost an hour. Unhappy.,340,DP_144
OD10218,CUST2122,Spice Symphony,Paneer Butter Masala Meal,North Indian,2026-05-24 18:23:04,44,Marathahalli,Delivered,3,Portion size was small for the price.,350,DP_191
OD10219,CUST2280,Royal Biryani House,Egg Biryani,Biryani & Mughlai,2026-05-02 20:35:44,66,Marathahalli,Delivered,1,Unprofessional delivery partner. Very bad experience.,310,DP_129
OD10220,CUST2261,Royal Biryani House,Chicken Dum Biryani,Biryani & Mughlai,2026-05-21 22:02:11,52,Marathahalli,Delivered,1,The food tasted stale and horrible! Threw it in the trash.,710,DP_179
OD10221,CUST2679,The Golden Dosa,Idli Vada Combo,South Indian,2026-05-25 22:52:45,40,Marathahalli,Delivered,4,Overall great experience. Prompt service.,140,DP_158
OD10222,CUST2526,The Golden Dosa,Masala Dosa with Sambar,South Indian,2026-05-02 21:31:56,57,BTM Layout,Delivered,1,"Terrible experience, food was completely spilled inside the bag.",170,DP_145
OD10223,CUST3334,Wok & Roll,Chicken Fried Rice & Manchurian,Chinese & Asian,2026-05-07 13:06:04,46,Marathahalli,Delivered,2,Food was cold when it arrived.,310,DP_122
OD10224,CUST2693,Tandoori Nights,Butter Chicken Combo Meal,North Indian,2026-05-17 12:56:27,57,HSR Layout,Delivered,1,"Terrible experience, food was completely spilled inside the bag.",740,DP_107
OD10225,CUST3479,Cafe Daybreak,Hot Chocolate,Continental & Beverages,2026-04-28 15:35:53,15,Malleshwaram,Delivered,5,"Extremely satisfied, delivered hot and fresh!",210,DP_120
OD10226,CUST3356,Tandoori Nights,Tandoori Roti Combo,North Indian,2026-05-17 13:05:30,56,Koramangala,Delivered,1,Worst service! Delivered extremely late and completely cold.,200,DP_140
OD10227,CUST3315,Cafe Daybreak,Paneer Tikka Sandwich,Continental & Beverages,2026-05-11 07:28:29,26,Jayanagar,Delivered,5,"Perfect taste, clean packaging, and polite delivery partner.",240,DP_129
OD10228,CUST3367,The Golden Dosa,Masala Dosa with Sambar,South Indian,2026-05-15 13:03:53,,BTM Layout,Cancelled,,Delivery address was outside the delivery radius,170,DP_167
OD10229,CUST3097,Sweet Retreat,Kulfi Falooda,Desserts,2026-05-09 21:45:02,64,HSR Layout,Delivered,2,"Too spicy, couldn't eat it. Disappointed.",310,DP_116
OD10230,CUST2395,Royal Biryani House,Chicken Dum Biryani,Biryani & Mughlai,2026-05-23 19:53:38,40,Jayanagar,Delivered,4,Overall great experience. Prompt service.,380,DP_141
OD10231,CUST2566,Cafe Daybreak,Paneer Tikka Sandwich,Continental & Beverages,2026-05-16 19:50:26,49,Koramangala,Delivered,2,Food was cold when it arrived.,400,DP_154
OD10232,CUST2586,Cafe Daybreak,Hot Chocolate,Continental & Beverages,2026-05-12 19:30:02,36,HSR Layout,Delivered,4,Satisfied with the delivery speed and quality.,380,DP_136
OD10233,CUST2080,The Salad Bowl,High-Protein Chicken Salad,Healthy & Salads,2026-05-26 13:23:01,46,Marathahalli,Delivered,1,Awful experience! Delayed by over an hour and no response.,310,DP_139
OD10234,CUST2202,Wok & Roll,Chicken Fried Rice & Manchurian,Chinese & Asian,2026-05-07 13:26:38,47,Koramangala,Delivered,3,Packaging could have been better. Average taste.,340,DP_125
OD10235,CUST3058,Burger Bistro,Classic Cheese Burger & Fries,Fast Food,2026-05-19 18:08:49,23,Indiranagar,Delivered,5,"Amazing food, super fast delivery!",270,DP_123
OD10236,CUST2511,Spice Symphony,Tandoori Chicken Half,North Indian,2026-05-05 14:29:32,27,BTM Layout,Delivered,4,Satisfied with the delivery speed and quality.,420,DP_182
OD10237,CUST2364,Sweet Retreat,Kulfi Falooda,Desserts,2026-05-25 13:53:44,31,Koramangala,Delivered,3,"Food was okay, but delivery took some time.",170,DP_137
OD10238,CUST2454,Wok & Roll,Chicken Fried Rice & Manchurian,Chinese & Asian,2026-05-24 20:49:43,44,Indiranagar,Delivered,4,Overall great experience. Prompt service.,340,DP_161
OD10239,CUST3246,Bella Italia,Veg Arrabiata Penne Pasta,Italian,2026-05-11 13:29:19,27,BTM Layout,Delivered,4,Overall great experience. Prompt service.,360,DP_175
OD10240,CUST3150,Tandoori Nights,Butter Chicken Combo Meal,North Indian,2026-05-07 23:40:20,28,Jayanagar,Delivered,3,Portion size was small for the price.,380,DP_134
OD10241,CUST2386,Royal Biryani House,Chicken Tikka Biryani,Biryani & Mughlai,2026-05-22 21:25:42,76,Marathahalli,Delivered,1,Missing items in my order and food was cold. Avoid this place!,380,DP_188
OD10242,CUST2829,The Salad Bowl,Caesar Salad,Healthy & Salads,2026-05-19 12:34:40,37,Malleshwaram,Delivered,3,Prompt delivery but taste was average.,270,DP_186
OD10243,CUST2371,Bella Italia,Margherita Pizza 10-inch,Italian,2026-05-14 20:11:43,40,Marathahalli,Delivered,4,Overall great experience. Prompt service.,420,DP_184
OD10244,CUST2862,Burger Bistro,Spicy Paneer Wrap,Fast Food,2026-04-30 18:55:40,19,Koramangala,Delivered,4,Satisfied with the delivery speed and quality.,220,DP_161
OD10245,CUST3086,Bella Italia,Farmhouse Veg Pizza,Italian,2026-05-03 14:36:57,34,Malleshwaram,Delivered,4,"Tasty food, but could be a bit warmer.",450,DP_119
OD10246,CUST2642,Spice Symphony,Butter Chicken & Naan,North Indian,2026-05-02 19:10:31,56,Koramangala,Delivered,1,Missing items in my order and food was cold. Avoid this place!,380,DP_117
OD10247,CUST2010,Spice Symphony,Kadhai Paneer with Roti,North Indian,2026-05-25 14:53:33,,Whitefield,Cancelled,,Restaurant could not prepare food in time,350,DP_103
OD10248,CUST3284,Wok & Roll,Chicken Fried Rice & Manchurian,Chinese & Asian,2026-04-30 14:37:19,37,HSR Layout,Delivered,5,"Perfect taste, clean packaging, and polite delivery partner.",330,DP_109
OD10249,CUST3066,Tandoori Nights,Butter Chicken Combo Meal,North Indian,2026-05-25 18:48:12,15,HSR Layout,Delivered,5,Outstanding quality! Will definitely order again.,390,DP_152
OD10250,CUST2433,Spice Symphony,Kadhai Paneer with Roti,North Indian,2026-05-17 20:24:56,44,Jayanagar,Delivered,4,Good taste and neat packaging.,330,DP_199
OD10251,CUST3339,Spice Symphony,Butter Chicken & Naan,North Indian,2026-04-30 19:30:44,50,HSR Layout,Delivered,3,The food was decent but arrived a bit cold.,400,DP_127
OD10252,CUST2207,Cafe Daybreak,Hot Chocolate,Continental & Beverages,2026-05-25 10:46:39,23,Koramangala,Delivered,5,"Delivered way before time, packaging was excellent!",200,DP_137
OD10253,CUST2410,Bella Italia,Garlic Bread with Cheese,Italian,2026-05-06 12:35:31,49,Whitefield,Delivered,4,Good taste and neat packaging.,490,DP_189
OD10254,CUST2227,Tandoori Nights,Tandoori Roti Combo,North Indian,2026-04-29 20:06:57,54,Jayanagar,Delivered,3,Packaging could have been better. Average taste.,200,DP_183
OD10255,CUST2103,The Golden Dosa,Idli Vada Combo,South Indian,2026-05-18 13:47:07,30,Koramangala,Delivered,4,"Tasty food, but could be a bit warmer.",240,DP_198
OD10256,CUST2674,Burger Bistro,Chicken Nuggets (9 pcs),Fast Food,2026-04-29 14:21:11,39,Koramangala,Delivered,4,Satisfied with the delivery speed and quality.,610,DP_152
OD10257,CUST2864,Royal Biryani House,Chicken Dum Biryani,Biryani & Mughlai,2026-05-24 12:26:58,,Malleshwaram,Cancelled,,Delivery address was outside the delivery radius,350,DP_173
OD10258,CUST2372,Tandoori Nights,Tandoori Roti Combo,North Indian,2026-05-25 21:57:08,34,Malleshwaram,Delivered,5,"Perfect taste, clean packaging, and polite delivery partner.",200,DP_163
OD10259,CUST2644,Spice Symphony,Kadhai Paneer with Roti,North Indian,2026-05-18 21:33:33,,Koramangala,Cancelled,,Delivery partner could not be assigned due to heavy rain,340,DP_156
OD10260,CUST2987,Burger Bistro,Chicken Nuggets (9 pcs),Fast Food,2026-05-26 12:54:30,31,Malleshwaram,Delivered,5,"Extremely satisfied, delivered hot and fresh!",210,DP_122
OD10261,CUST2104,Cafe Daybreak,Iced Latte,Continental & Beverages,2026-05-04 08:28:51,28,Malleshwaram,Delivered,5,Best meal ever. Highly recommended!,210,DP_112
OD10262,CUST3339,Spice Symphony,Butter Chicken & Naan,North Indian,2026-04-27 21:50:38,36,Jayanagar,Delivered,4,Overall great experience. Prompt service.,370,DP_166
OD10263,CUST2745,Spice Symphony,Paneer Butter Masala Meal,North Indian,2026-05-16 19:45:42,57,Marathahalli,Delivered,1,Unprofessional delivery partner. Very bad experience.,680,DP_192
